id,full_text,amount,checked,contract_numbers,DepartmentId,filing_date,createdAt,updatedAt
f57deff2-95ea-44e2-8b43-996d4b4938e2,"Burns & McDonnell Engineering Co., Kansas City, Missouri, was awarded a $9,900,000 contract for general architect engineering services. Bids were solicited via the Internet with three received. Work locations and funding will be determined with each order, with an estimated completion date of May 16, 2023. U.S. Army Corps of Engineers, New York, New York, is the contracting activity (W912DS-18-D-0004).",9900000,f,,b58452cc-2990-41f2-9076-8d78dfb46fec,2018-05-16 20:00:00-04,2018-05-25 13:20:04.26-04,2018-05-25 13:20:04.267-04
abfd0015-5544-4901-b68c-8d858bedfaf0,"L-3 Communications, Greenville, Texas, has been awarded a $13,684,796 cost-plus-fixed-fee modification (1644) to previously awarded contract FA8620-11-G-4026 for advanced engineering services.  This modification provides for changes to the specifications of the engineering effort being performed on the basic effort, and brings the total cumulative face value of the contract to $51,721,016.  Work will be performed in Greenville, Texas, and is expected to be complete by March 2019. This contract involves 100 percent foreign military sales and is the result of a sole-source acquisition. Foreign military sales funds in the full amount are being obligated at the time of award. The 645th Aeronautical Systems Group, Wright-Patterson Air Force Base, Ohio, is the contracting activity.",13684796,f,,1eb98c97-72db-4723-881b-abd732de4314,2018-05-16 20:00:00-04,2018-05-25 13:20:07.36-04,2018-05-25 13:20:07.362-04
a4117cc6-264b-4157-a398-af29bf457f65,"Epic Aviation LLC,* Salem, Oregon, has been awarded a minimum $36,834,534 fixed-price with economic-price-adjustment contract for fuel. This was a competitive acquisition with 60 responses received. This is a 46-month contract with a six-month option period. Locations of performance are Oregon and Hawaii, with a March 31, 2022, performance completion date. Using customers are Army, Navy, Air Force, Marine Corps and federal civilian agencies. Type of appropriation is fiscal 2018 through 2022 defense working capital funds. The contracting activity is the Defense Logistics Agency Energy, Fort Belvoir, Virginia (SPE607-18-D-0065).",36834534,f,,5bb902dc-519b-4b26-842e-c9677449c0a1,2018-05-16 20:00:00-04,2018-05-25 13:20:11.477-04,2018-05-25 13:20:11.486-04
6a658fea-d747-470c-a6fc-083cfd12bca1,"L3 Technologies Inc., Londonderry, New Hampshire, was awarded a $391,761,379 hybrid (cost and firm-fixed-price) contract for procurement of enhanced night vision goggle, binocular. One bid was solicited with one bid received. Work locations and funding will be determined with each order, with an estimated completion date of May 2, 2021. U.S. Army Contracting Command, Aberdeen Proving Ground, Maryland, is the contracting activity (W91CRB-18-D-0003).",391761379,f,,b58452cc-2990-41f2-9076-8d78dfb46fec,2018-05-15 20:00:00-04,2018-05-25 13:20:17.838-04,2018-05-25 13:20:17.848-04
572be956-e6bf-45d1-94a0-a5a781be11d7,"The Boeing Co., Mesa, Arizona, was awarded a $43,524,280 modification (P00015) to contract W58RGZ-16-C-0023 for product assurance. Work will be performed in Mesas, Arizona, with an estimated completion date of April 30, 2021.  Fiscal 2017 and 2018 other procurement (Army) funds in the amount of $21,326,891 were obligated at the time of the award. U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity.",43524280,f,,b58452cc-2990-41f2-9076-8d78dfb46fec,2018-05-15 20:00:00-04,2018-05-25 13:20:18.565-04,2018-05-25 13:20:18.574-04
f9416282-4e9b-4878-912f-a771a5863fd5,"J. Kokolakis Contracting Inc., Bohemia, New York, was awarded a $27,996,000 firm-fixed-price contract for construction of central chiller plant at the U.S. Military Academy at West Point, New York. Bids were solicited via the Internet with seven received. Work will be performed in U.S. Military Academy at West Point, New York, with an estimated completion date of May 30, 2021. Fiscal 2018 military construction funds in the amount of $27,996,000 were obligated at the time of the award. U.S. Army Corps of Engineers, New York, New York, is the contracting activity (W912DS-18-C-0004).",27996000,f,,b58452cc-2990-41f2-9076-8d78dfb46fec,2018-05-15 20:00:00-04,2018-05-25 13:20:19.457-04,2018-05-25 13:20:19.46-04
2acd55b1-9416-42c6-b403-8853c4e2ef87,"Eastern Construction & Electric Inc.,* Wrightstown, New Jersey, was awarded an $11,576,443 firm-fixed-price contract for design and construction of a full facility restoration to renovate and repair Building 5403 at Joint Base McGuire-Dix-Lakehurst, New Jersey. Bids were solicited via the Internet with 10 received. Work will be performed in Joint Base McGuire-Dix-Lakehurst, New Jersey, with an estimated completion date of Feb. 17, 2020. Fiscal 2018 operations and maintenance (Army) funds in the amount of $11,576,443 were obligated at the time of the award. U.S. Army Corps of Engineers, Louisville, Kentucky, is the contracting activity (W912QR-18-C-0017).",11576443,f,,b58452cc-2990-41f2-9076-8d78dfb46fec,2018-05-15 20:00:00-04,2018-05-25 13:20:23.251-04,2018-05-25 13:20:23.258-04
446f0721-0b85-45e2-be32-044ab778e7bb,"General Atomics, Aeronautical Systems Inc., Poway, California, has been awarded a $206,009,932 firm-fixed-price, fixed-price-incentive, and cost-plus-fixed-fee contract to retrofit 122 MQ-9 Block 5 aircraft.  Work will be performed at Poway, California, and is expected to be complete by June 20, 2024.  This award is the result of a sole-source acquisition.  Fiscal 2017 and 2018 aircraft procurement funds in the amount of $40,886,489 are being obligated at the time of award.  Air Force Life Cycle Management Center, Wright-Patterson Air Force Base, Ohio, is the contracting activity (FA8620-18-F-2364).",206009932,f,,1eb98c97-72db-4723-881b-abd732de4314,2018-05-15 20:00:00-04,2018-05-25 13:20:26.347-04,2018-05-25 13:20:26.356-04
78467008-7b72-45dd-ad40-07b6971fc4fe,"L3 Technologies, Salt Lake City, Utah, has been awarded a $9,186,145 firm-fixed-price contract for unmanned aerial vehicle spare parts. This is a 31-month contract with no option periods. This was a sole-source acquisition using justification 10 U.S. Code 2304(c)(1), as stated in Federal Acquisition Regulation 6.302-1. Location of performance is Utah, with a Dec. 28, 2020, performance completion date. Using military service is Navy. Type of appropriation is fiscal 2017 through 2018 Navy aircraft procurement funds. The contracting activity is the Defense Logistics Agency Aviation, Philadelphia, Pennsylvania (SPRPA1-18-C-Z064).",9186145,f,,5bb902dc-519b-4b26-842e-c9677449c0a1,2018-05-15 20:00:00-04,2018-05-25 13:20:53.283-04,2018-05-25 13:20:53.292-04
313da456-217d-4472-9525-9cab9dd8a92c,"URS Federal Services Inc., Germantown, Maryland, was awarded a $59,582,595 modification (0001 82) to contract W52P1J-12-G-0028 for logistics support services at Fort Polk, Louisiana. Work will be performed in Fort Polk, Louisiana, with an estimated completion date of May 17, 2020. Fiscal 2018 operations and maintenance (Army) funds in the amount of $26,098,329 were obligated at the time of the award. U.S. Army Mission and Installation Contracting Command, Fort Polk, Louisiana, is the contracting activity.",59582595,f,,b58452cc-2990-41f2-9076-8d78dfb46fec,2018-05-14 20:00:00-04,2018-05-25 13:20:57.465-04,2018-05-25 13:20:57.481-04
00e90817-1910-4c18-ab90-a6c56fb0a78a,"Ceres Environmental Services Inc.,* Sarasota, Florida, was awarded a $10,083,405 firm-fixed-price contract for reduction of vegetative and construction and demolition debris collected on St. Croix, U.S. Virgin Islands, from Hurricane Maria. One bid was solicited with one bid received. Work will be performed in Christiansted, U.S. Virgin Islands, with an estimated completion date of Sept. 6, 2018. Fiscal 2018 operations and maintenance (Army) funds in the amount of $10,083,405 were obligated at the time of the award. U.S. Army Corps of Engineers, Wilmington, North Carolina, is the contracting activity (W912PM-18-F-0033).",10083405,f,,b58452cc-2990-41f2-9076-8d78dfb46fec,2018-05-08 20:00:00-04,2018-05-25 13:39:00.518-04,2018-05-25 13:39:00.527-04
17d9c847-6032-473b-8ea6-adba9a134911,"Huntington Ingalls Inc., Newport News, Virginia, is awarded a $91,000,000 cost-plus-fixed-fee, indefinite-delivery/indefinite-quantity contract for the accomplishment of repair, alteration, maintenance, and/or modernization requirements on Navy nuclear aircraft carriers at Puget Sound Naval Shipyard and Intermediate Maintenance Facility (PSNS and IMF) supported locations.  This requirement entails personnel that are uniquely trained, qualified, and authorized to perform nuclear carrier propulsion plant maintenance.  The action will supplement the PSNS and IMF labor force to accomplish time critical propulsion plant and plant related work on nuclear-powered aircraft carriers scheduled for repair, alteration and/or modernization over the next five years. The nuclear propulsion plant related efforts include technical support, planning, maintenance, repairs, corrective measures, testing and performance evaluations, and modernization efforts.  Work will be performed in Bremerton, Washington (75 percent); and San Diego, California (25 percent); and is expected to be completed by October 2022.  Fiscal 2018 operations and maintenance (Navy) funds in the amount of $9,404,832 will be obligated at the time of award to satisfy the minimum guarantee and will expire at the end of the current fiscal year. This contract was not competitively procured after posting intend to award to the Federal Business Opportunities website. This requirement entails personnel that are uniquely trained, qualified, and authorized to perform nuclear aircraft carrier propulsion plant maintenance either on a completion or term basis in accordance with Federal Acquisition Regulation 16.306.  The Puget Sound Naval Shipyard and Intermediate Maintenance Facility is the contracting activity (N4523A18D1058).",91000000,f,,f2417820-c489-4636-8a8e-30502919da04,2018-05-15 20:00:00-04,2018-05-25 13:20:34.897-04,2018-05-25 13:20:34.9-04
a3ef2608-a8a3-40ed-a0ce-78ec9689e571,"Booz Allen Hamilton, Lexington Park, Maryland, is awarded an $88,290,938 indefinite-delivery/indefinite-quantity contract to provide advanced research and development support, engineering and technical support, quality management support, cybersecurity services, and technical management support for the Rapid Capability Engineering and Integration Department, Ship and Air Integrated Warfare Division.  The scope of this effort encompasses rapidly developed engineering designs for end products intended for immediate warfighter operational use, and may include C5ISR systems, subsystems and components of strategic and tactical airborne, land-based, and mobile, sea-based surface and sub-surface platforms.  Work will be performed in Lexington Park, Maryland (60 percent); St. Inigoes, Maryland (35 percent); and Patuxent River, Maryland (5 percent), and is expected to be completed in September 2023.  No funds will be obligated at time of award.  Funds will be obligated on individual task orders as they are issued.  This contract was competitively procured via an electronic request for proposals, with one offer received.  The Naval Air Warfare Center Aircraft Division, Patuxent River, Maryland, is the contracting activity (N00421-18-D-0030).",88290938,f,,f2417820-c489-4636-8a8e-30502919da04,2018-05-15 20:00:00-04,2018-05-25 13:20:39.294-04,2018-05-25 13:20:39.296-04
69fabee7-0a3e-4dea-8e91-4107c0d6cddf,"Harris Corp., Rochester, New York, is awarded an $8,387,393 firm fixed price, commercial contract for high frequency radios and associated equipment for system upgrades and refurbishments at shore sites to provide command and control and enterprise engineering support for the Kingdom of Saudi Arabia foreign military sales case number SR-P-SBQ.  This seven-month contract includes no options.  Work will be performed at the contractor’s facilities in Rochester, New York, and work is expected to be completed by Dec. 31, 2018.  Foreign military sales funding in the amount of $8,387,393 will be obligated at the time of award and contract funds will not expire at the end of the current fiscal year.  This sole-source procurement is issued using other than full and open competition in accordance with Federal Acquisition Regulation Subpart 6.302-1 and 10 U.S. Code 2304(c)(1) only one responsible source. This contract was announced on the Federal Business Opportunities website and the Space and Naval Warfare Systems Command e-commerce website.  The Space and Naval Warfare Systems Center Pacific, San Diego, California, is the contracting activity (N66001-18-C-0191).",8387393,f,,f2417820-c489-4636-8a8e-30502919da04,2018-05-14 20:00:00-04,2018-05-25 13:21:08.875-04,2018-05-25 13:21:08.878-04
3c32b59e-9f93-482f-a9ca-acf150422536,"Lancair Corp.,* San Diego, California, has been awarded a minimum $16,403,846 fixed-price with economic-price-adjustment contract for fuel. This was a sole source acquisition using justification 10 U.S. Code 2304(c)(1), as stated in Federal Acquisition Regulation 6.302-1. This is a 46-month contract with a six-month option period. Location of performance is California, with a March 31, 2022, performance completion date. Using customers are Army, Navy, Air Force, Marine Corps and federal civilian agencies. Type of appropriation is fiscal 2018 through 2022 defense working capital funds. The contracting activity is the Defense Logistics Agency Energy, Fort Belvoir, Virginia (SPE607-18-D-0064).",16403846,f,,5bb902dc-519b-4b26-842e-c9677449c0a1,2018-05-14 20:00:00-04,2018-05-25 13:21:13.997-04,2018-05-25 13:21:14.007-04
a90f863e-634a-41da-9462-6764bda1a4a2,"Lockheed Martin Corp., Rotary and Mission Systems Division, Moorestown, New Jersey, has been awarded a $12,834,172 cost-plus-incentive-fee modification (P00282) under contract HQ0276-10-C-0001.  This modification increases the total cumulative contract value from $2,792,595,094 to $2,805,429,266.  Under this modification, the contractor will procure materials necessary to support Aegis Ballistic Missile Defense 6.0 modeling and simulation, (contract line item number 0048).  The work will be performed in Moorestown, New Jersey, with an expected completion date of September 29, 2018.  Fiscal 2018 research, development, test, and evaluation funds in the amount of $12,834,172 are being obligated at the time of award.  The Missile Defense Agency, Dahlgren, Virginia, is the contracting activity.",12834172,f,,57bf9c0f-cd12-4601-9b1e-a544d97d250d,2018-05-14 20:00:00-04,2018-05-25 13:21:16.074-04,2018-05-25 13:21:16.084-04
80042c5b-2225-484e-887f-84d27529cf62,"Lockheed Martin Aeronautics Co., Marietta, Georgia, has been awarded a $31,383,983 indefinite-delivery/indefinite-quantity contract for software maintenance.  This contract provides for software maintenance and updates, as well as Systems Integration Laboratory maintenance and engineering support, on the C-5M Galaxy system.  Work will be performed in Marietta, Georgia, and is expected to be complete by May 13, 2024. This award is a result of a sole-source acquisition. Fiscal year 2017-2023 transportation working capital funds in the amount of $4,990,452 are being obligated at the time of award.  Air Force Life Cycle Management Center, Robins Air Force Base, Georgia, is the contracting activity (FA8525-18-D-0001).  (Awarded on May 14, 2018)",31383983,f,,1eb98c97-72db-4723-881b-abd732de4314,2018-05-14 20:00:00-04,2018-05-25 13:21:17.634-04,2018-05-25 13:21:17.638-04
6b3d3ce8-695a-4f7d-a3c7-9a3a0cdf3952,"Advanced Technology Construction,* Tacoma, Washington, was awarded a $7,630,939 firm-fixed-price contract for building renovations. Bids were solicited via the Internet with five received. Work will be performed in Tacoma, Washington, with an estimated completion date of Sept. 20, 2019. Fiscal 2016 military construction funds in the amount of $7,630,939 were obligated at the time of the award. U.S. Army Corps of Engineers, Seattle, Washington, is the contracting activity (W912DW-18-C-0014).",7630939,f,,b58452cc-2990-41f2-9076-8d78dfb46fec,2018-05-10 20:00:00-04,2018-05-25 13:22:07.175-04,2018-05-25 13:22:07.179-04
963708f8-258b-46de-bd92-5cec3a862434,"Hensel Phelps Construction Co., Honolulu, Hawaii, is awarded a $64,088,000 firm-fixed-price contract for the design and construction of an aircraft maintenance hangar with supporting facilities at Joint Region Marianas, Andersen Air Force Base.  The work to be performed provides for the design and construction of an aircraft maintenance hangar with high bay spaces, crew and equipment spaces and administrative spaces.  Building electrical systems include power, emergency power, lighting, telecommunications, grounding, lightning protection and electronic security systems.  Building mechanical systems include fire suppression system, plumbing, heating and air conditioning and compressed air.  The hangar structure will have a conventional shallow foundation with concrete walls and structural steel columns supporting a concrete roof on structural steel beams/trusses.  Facility will be constructed with features to meet Guam’s severe wind, seismic, and corrosive environmental conditions.  The option, if exercised, provides for the furniture, fixtures, and equipment.  The contract also contains one unexercised option, which if exercised would increase cumulative contract value to $65,663,000.  Work will be performed in Yigo, Guam, and is expected to be completed by September 2020.  Fiscal 2018 military construction (Navy) contract funds in the amount of $64,088,000 are obligated on this award and will not expire at the end of the current fiscal year.  This contract was competitively procured via the Federal Business Opportunities website, with three proposals received.  The Naval Facilities Engineering Command, Pacific, Joint Base Pearl Harbor-Hickam, Hawaii, is the contracting activity (N62742-18-C-1316).",64088000,f,,f2417820-c489-4636-8a8e-30502919da04,2018-05-15 20:00:00-04,2018-05-25 13:20:41.031-04,2018-05-25 13:20:41.038-04
1cce474d-ee92-4f46-8610-525ec67da64a,"Northrop Grumman Systems Corp., San Diego, California, is awarded a $45,000,000 fixed-price-incentive, firm target advance acquisition contract for long-lead materials components, material, parts, and associated efforts required to maintain the MQ-4C Triton unmanned aircraft system planned production schedule.  Work will be performed in San Diego, California (25.3 percent); Baltimore, Maryland (22.7 percent); Salt Lake City, Utah (20.2 percent); Bridgeport, West Virginia (8.2 percent); Red Oak, Texas (4.7 percent); Vandalia, Ohio (.2 percent); and various locations in the continental U.S. (15.1 percent); and locations outside the continental U.S. (3.6 percent), and is expected to be completed in January 2019.  Fiscal 2018 aircraft procurement (Navy) funds in the amount of $45,000,000 will be obligated at time of award, none of which will expire at the end of the current fiscal year.  This contract was not competitively procured pursuant to Federal Acquisition Regulation 6.302-1.  The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity (N00019-18-C-1028).",45000000,f,,f2417820-c489-4636-8a8e-30502919da04,2018-05-15 20:00:00-04,2018-05-25 13:20:45.236-04,2018-05-25 13:20:45.248-04
42b021fe-fb41-4171-bea7-941c97eda4e5,"Lockheed Martin Space Systems Co., Sunnyvale, California, is awarded $40,790,312 for cost-plus-incentive-fee, cost-plus-fixed-fee modification P00010 to a previously announced contract (N00030-17-C-0100) for Trident II (D5) missile production and deployed system support. The work will be performed in Sunnyvale, California (43.92 percent); Rockford, Illinois (15.2 percent); Cape Canaveral, Florida (8.34 percent); Lancaster, Pennsylvania (6.15 percent); Kings Bay, Georgia (6.04 percent); Elkton, Maryland (5.47 percent); Denver, Colorado (4.32 percent); Titusville, Florida (3.50 percent); Bangor, Washington (3.29 percent); East Aurora, New York (2.25 percent); and other various locations (less than 1.00 percent each; 1.52 percent total), and work is expected to be completed Sept. 30, 2022.  Fiscal 2018 weapons procurement (Navy) funds in the amount of $33,356,870; fiscal 2017 weapons procurement (Navy) funds in the amount of $3,624,664; fiscal 2017 research, development, test, and evaluation (Navy) funds in the amount of $2,626,901; fiscal 2018 operations and maintenance (Navy) funds in the amount of $932,922; and United Kingdom funds in the amount of $124,000 are being obligated on this award; $3,559,823 of which will expire at the end of the current fiscal year.  Subject to availability, fiscal 2018 operations and maintenance (Navy) funds in the amount of $124,955, all of which will expire at the end of the current fiscal year, will be obligated for the effort awarded and incrementally funded.  Strategic Systems Programs, Washington, District of Columbia, is the contracting activity.  ",40790312,f,,f2417820-c489-4636-8a8e-30502919da04,2018-05-15 20:00:00-04,2018-05-25 13:20:46.503-04,2018-05-25 13:20:46.51-04
b6df6e09-ac1e-4724-b892-71088af9d555,"Diversified Maintenance Systems Inc.,* Sandy, Utah, is awarded a maximum amount $15,000,000 indefinite-delivery/indefinite-quantity contract for electrical alterations, renovations, and repair projects at Naval Base San Diego.  The work to be performed provides for primarily design-bid-build (fully designed) task orders or task orders with minimal design effort (e.g., shop drawings).  Projects may include, but are not limited to, alterations, repairs, and construction of fiber optic cable systems, alarm systems, lighting systems, and audio equipment installation.  Work will be performed in San Diego, California.  The term of the contract is not to exceed 60 months with an expected completion date of May 2023.  Fiscal 2018 operations and maintenance (Navy) contract funds in the amount of $5,000 are obligated on this award and will expire at the end of the current fiscal year.  Future task orders will be primarily funded by operation and maintenance (Navy).  This contract was competitively procured via the Navy Electronic Commerce Online website, with four proposals received.  The Naval Facilities Engineering Command, Southwest, San Diego, California, is the contracting activity (N62473-18-D-1602).",15000000,f,,f2417820-c489-4636-8a8e-30502919da04,2018-05-15 20:00:00-04,2018-05-25 13:20:49.858-04,2018-05-25 13:20:49.868-04
f421d4f2-661c-44d5-baf3-b09f10c374bf,"PricewaterhouseCoopers Public Sector LLP, a large business of McLean, Virginia, has been awarded a not–to-exceed $16,575,547 modification, P00010 to previously awarded HQ0423-15-F-5002 for audit readiness, audit liaison, and systems support for the Office of the Under Secretary of Defense (Comptroller).  This modification exercises option year three with a period of performance of May 26, 2018, through May 25, 2019.  The modification brings the total cumulative face value of the contract to $56,055,468 from $39,479,921.  Work will be performed at the Pentagon; and in remote locations within the national capital region with an expected completion date of May 25, 2019.  Defense-wide operations and maintenance funds in the amount of $16,575,547 are being obligated at time of award. The Defense Finance and Accounting Service in Columbus, Ohio, is the contracting activity.",16575547,f,,25c64b54-9c10-4a1d-8eb4-e7975e809b7d,2018-05-15 20:00:00-04,2018-05-25 13:20:51.889-04,2018-05-25 13:20:51.899-04
ea720332-7020-4b0a-b939-fae48bd727c7,"Environmental Chemical Corp., Burlingame, California, is awarded $16,929,799 for firm-fixed-price task order N6945018F0078 under a multiple award construction contract (N62470-13-D-6020) for construction of Hurricane Matthew repairs (Phase 4A and 4B repairs, demolition of water tower, fencing and lighting replacement), at Atlantic Underwater Testing and Evaluation Center, Andros Islands.  The work to be performed provides for a modified/hybrid design build where the contractor is required to provide a designer of record for design development and design, construction submittal approval and oversight of all repairs such as building exteriors, roofs, fences and lighting as a result of Hurricane Matthew.  Work also includes any and all ancillary and incidental mechanical and electrical support services needed to accomplish required work including, but not limited to, disconnects, temporary reconnects, removals, extensions, modifications, alterations, reinstalls, new components, and permanent reconnects necessary for functional operation.  The task order also contains seven unexercised options, which if exercised would increase cumulative task order value to $33,839,225.  Work will be performed in Andros Islands, Bahamas, and is expected to be completed by June 2019.  Fiscal 2017 research, development, test and evaluation (Navy) contract funds in the amount of $16,929,799 are obligated on this award and will expire at the end of the current fiscal year. Two proposals were received for this task order.  The Naval Facilities Engineering Command, Southeast, Jacksonville, Florida, is the contracting activity.",16929799,f,,f2417820-c489-4636-8a8e-30502919da04,2018-05-14 20:00:00-04,2018-05-25 13:20:58.49-04,2018-05-25 13:20:58.504-04
43b09c16-1909-4028-8d8a-11877341a80d,"Lockheed Martin Corp., Lockheed Martin Aeronautics Co., Fort Worth, Texas, is awarded $24,076,058 for modification P00655 to a previously awarded cost-plus-fixed-fee, firm-fixed-price contract (N00019-02-C-3002).  This modification provides for the F-35 Joint Strike Fighter Verification Simulation F-35 In-A-Box (FIAB) Phase II for delivery of the FIAB software model, software license fees, and continued FIAB software model development, integration, and support.  Work will be performed in Fort Worth, Texas (90 percent); and Marietta, Georgia (10 percent), and is expected to be completed in September 2018.  Fiscal 2018 research, development, test and evaluation (Navy, Marine Corps and Air Force) funds in the amount of $20,363,600 will be obligated at time of award, none of which will expire at the end of the current fiscal year.  This effort combines purchases for the Navy ($7,500,000; 37 percent); Marine Corps ($6,883,000; 34 percent); and  Air Force ($5,980,600; 29 percent).  The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",24076058,f,,f2417820-c489-4636-8a8e-30502919da04,2018-05-14 20:00:00-04,2018-05-25 13:21:02.329-04,2018-05-25 13:21:02.332-04
19e05398-51c5-4b2b-bfc3-7ec9635e1a17,"Naval Automatic Group Marine LLC,* Norfolk, Virginia, is awarded a $14,577,290 firm-fixed-price, indefinite-delivery/indefinite-quantity supply contract for the acquisition of Motor Operated Pilot Valves (MOPV).  Naval Automatic Group Marine LLC, will design and construct the MOPV for use aboard Navy ships, which will replace the existing solenoid-operated pilot valves which are installed in Aqueous Film Forming Foam (AFFF) and Washdown Counter Measure systems. The MOPV will provide two control functions, as a four-port master MOPV and a 3-port service MOPV. The four-port master MOPV will be used to initiate AFFF concentrate flow and firemain flow for mixing and disbursement to AFFF systems aboard ship. The 3-port MOPV serves as the local disbursement valve for either firemain flow or the AFFF mixture. The MOPV specified herein shall be a 4-port valve with capability to function as a 3-port valve.  Work will be performed in Norfolk, Virginia, and is expected to be completed by September 2023.  Fiscal 2018 other procurement (Navy) funds in the amount of $217,500 will be obligated at contract award and will not expire at the end of the current fiscal year. This contract was competitively procured as a small business set aside with two proposals received. The Naval Surface Warfare Center Philadelphia Division, Philadelphia, Pennsylvania, is the contracting activity (N64498-18-D-4000). ",14577290,f,,f2417820-c489-4636-8a8e-30502919da04,2018-05-14 20:00:00-04,2018-05-25 13:21:03.382-04,2018-05-25 13:21:03.384-04
d63af484-2a7f-46f4-9d72-893bd344ba07,"Canadian Commercial Corp., Ottawa, Ontario, Canada, is awarded a $12,209,025 indefinite-delivery/indefinite-quantity contract for the in-service engineering and software support for the modification and delivery of I-SIM software for the Naval Air Warfare Center Aircraft Division’s Air Traffic Control Division.  Support services to be provided include development, repair, update, modernization and delivery of I-SIM. All of the work will be performed in Ottawa, Ontario, Canada, by Kongsberg Geospatial Ltd in accordance with Defense Federal Acquisition Regulation Supplement 225.870, and is expected to be completed in May 2023.  No funds are being obligated at time of award; funds will be obligated on individual orders as they are issued.  This contract was not competitively procured pursuant to Federal Acquisition Regulation 6.302-1.  The Naval Air Warfare Center Aircraft Division, Patuxent River, Maryland, is the contracting activity (N00421-18-D-0019).",12209025,f,,f2417820-c489-4636-8a8e-30502919da04,2018-05-14 20:00:00-04,2018-05-25 13:21:05.62-04,2018-05-25 13:21:05.623-04
5540a490-c688-47ba-a354-54b62a9a01dd,"Booz Allen Hamilton Inc., McLean, Virginia, was awarded a $10,944,445 task order under previously awarded contract (M67400-18-F-0065) for analysis support service in support of III Marine Expeditionary Force and Marine Corps Installations Pacific.  This contract contains options, which if exercised, would bring the cumulative value of the contract to $56,946,309.  Work will be performed on Marine Corps; bases and Air Stations in Japan, with expected completion date of July 6, 2023.  Fiscal 2018 operations and maintenance (Marine Corps) funds in the amount of $10,944,445 will be obligated at the time of award, and funds in the amount of $1,679,950 will expire at the end of the current fiscal year.  This contract was competitively procured via proposals solicited among General Services Administration One Acquisition Solution for Integrated Services Pool 1 contractor holders, with three offers received.  The Marine Corps Installation Pacific Regional Contracting Office, Okinawa, Japan, is the contracting activity.",10944445,f,,f2417820-c489-4636-8a8e-30502919da04,2018-05-14 20:00:00-04,2018-05-25 13:21:07.083-04,2018-05-25 13:21:07.106-04
b4e364d9-b927-41b8-84f7-42ce06fa3f44,"22nd Century Technologies Inc., McLean, Virginia, has been awarded a $7,217,980 firm-fixed-price contract for information technology and process support services in support of the 88th Medical Group Information Technology support services.  This contract provides for cyber and medically focused information technology services for the Wright-Patterson Medical Center by furnishing personnel and supervision.  Work will be performed at Wright-Patterson Air Force Base, Ohio, and is expected to be complete by November 9, 2023.  This award is the result of a competitive acquisition and 15 offers were received.  Fiscal 2018 Defense Health program funds in the amount of $1,200,000 are being obligated at the time of award.  Air Force Life Cycle Management Center Management Center, Wright-Patterson Air Force Base, Ohio, is the contracting activity (FA8604-18-C-2000).  ",7217980,f,,1eb98c97-72db-4723-881b-abd732de4314,2018-05-14 20:00:00-04,2018-05-25 13:21:19.613-04,2018-05-25 13:21:19.622-04
37e0826a-c5ec-4819-af86-aa9605b464da,"Columbus Barricades Inc.,* Columbus, Georgia, was awarded a $45,763,241 firm-fixed-price contract for grading, drainage, and pavement construction, maintenance and repairs at Fort Benning, Georgia. Bids were solicited via the Internet with one received. Work locations and funding will be determined with each order, with an estimated completion date of April 22, 2023. U.S. Army Mission and Installation Contracting Command, Fort Benning, Georgia, is the contracting activity (W911SF-18-D-0001).",45763241,f,,b58452cc-2990-41f2-9076-8d78dfb46fec,2018-05-13 20:00:00-04,2018-05-25 13:21:27.757-04,2018-05-25 13:21:27.763-04
949c1964-c626-46ae-b88a-917bc7edaba5,"Quantitech Inc., Huntsville, Alabama, was awarded a $15,240,466 modification (000012) to domestic and foreign military sales (Mexico, Australia, Austria, Brazil, Afghanistan, Bahrain, Columbia, Sweden, Tunisia, Japan, Israel, Thailand, Taiwan, Slovakia, United Arab Emirates, and Saudi Arabia) contract W31P4Q-16-A-0010 for support services for the Utility Helicopter Project Office. Work will be performed in Huntsville, Alabama, with an estimated completion date of May 13, 2019. Fiscal 2018 and 2019 other procurement, Army; research, development, test and evaluation; operations and maintenance, Army; and foreign military sales funds in the combined amount of $15,240,466 were obligated at the time of the award. U.S. Army Contracting Command Redstone Arsenal, Alabama, is the contracting activity.",15240466,f,,b58452cc-2990-41f2-9076-8d78dfb46fec,2018-05-13 20:00:00-04,2018-05-25 13:21:29.029-04,2018-05-25 13:21:29.04-04
7599e9cf-b1dc-42c8-bf39-6e32e5b84bcd,"USALCO LLC,* Baltimore, Maryland, was awarded a $11,773,680 firm-fixed-price contract to provide aluminum sulfate to the Washington Aqueduct. Bids were solicited via the Internet with two received. Work locations and funding will be determined with each order, with an estimated completion date of May 13, 2021. U.S. Army Corps of Engineers, Baltimore, Maryland, is the contracting activity (W912DR-18-D-0017).",11773680,f,,b58452cc-2990-41f2-9076-8d78dfb46fec,2018-05-13 20:00:00-04,2018-05-25 13:21:30.089-04,2018-05-25 13:21:30.099-04
